# ALEPH 1994 run list, built 2026-09-18 by build_run_list.py
# database: aleph.db (ALEPH run database, SQLite); event-class counts: class_counts_raw_1994.json (count_event_classes.py)
# selection: VDET, ITC, TPC = P and no subsystem D; our veto 57 runs; truncated counters: class16 / n_z0 > 1.1
# lepton-pair monitor (class 15): 6.1201 per nb^-1 on 1215 PERF runs 1994-07-01..1994-09-30, 28.27 pb^-1 SICAL
# fill factor = lepton-pair / SICAL luminosity of the fill's clean runs; fill_rescaled = 1 when |factor - 1| > 0.05 and > 4.0 sigma
# luminosities in nb^-1; the luminosity policy is applied by src/run_list.py
run,fill,date,ecm_gev,run_quality,vdet,itc,tpc,ecal,hcal,sical,lcal,trigger,daq,run_coord,n_events,n_z0,n_bhabha,lumi_sical_nb,lumi_status,class15,class16,truncated,reason,selected,fill_factor,fill_factor_err,fill_rescaled,lumi_leptonpair_nb
27349,2219,1994-07-17,91.198,PERF,P,P,P,P,P,P,P,P,P,P,9935,748,2167,25.731,OK,165,748,0,ok,1,1.0132,0.0192,0,26.960
27350,2219,1994-07-17,91.198,PERF,P,P,P,P,P,P,P,P,P,P,9572,681,1859,22.074,OK,139,751,1,truncated_counters,0,1.0132,0.0192,0,22.712
27351,2219,1994-07-17,91.199,PERF,P,P,P,P,P,P,P,P,P,P,9659,771,2078,24.675,OK,143,771,0,ok,1,1.0132,0.0192,0,23.366
27352,2219,1994-07-17,91.199,PERF,P,P,P,P,P,P,P,P,P,P,9388,768,2198,26.1,OK,155,768,0,ok,1,1.0132,0.0192,0,25.326
27353,2219,1994-07-17,91.2,PERF,P,P,P,P,P,P,P,P,P,P,9254,773,2114,25.103,OK,151,771,0,ok,1,1.0132,0.0192,0,24.673
27354,2219,1994-07-17,91.199,PERF,P,P,P,P,P,P,P,P,P,P,9890,598,1862,22.11,OK,157,728,1,truncated_counters,0,1.0132,0.0192,0,25.653
27355,2219,1994-07-17,91.2,PERF,P,P,P,P,P,P,P,P,P,P,9272,766,2027,24.07,OK,146,765,0,ok,1,1.0132,0.0192,0,23.856
27356,2219,1994-07-17,91.201,PERF,P,P,P,P,P,P,P,P,P,P,9565,767,2184,25.934,OK,161,766,0,ok,1,1.0132,0.0192,0,26.307
27357,2219,1994-07-17,91.201,PERF,P,P,P,P,P,P,P,P,P,P,9197,793,2084,24.747,OK,148,793,0,ok,1,1.0132,0.0192,0,24.183
27358,2219,1994-07-17,91.201,PERF,P,P,P,P,P,P,P,P,P,P,9443,750,2064,24.51,OK,137,750,0,ok,1,1.0132,0.0192,0,22.385
27359,2219,1994-07-17,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9307,759,2116,25.128,OK,166,758,0,ok,1,1.0132,0.0192,0,27.124
27360,2219,1994-07-17,91.203,PERF,P,P,P,P,P,P,P,P,P,P,9548,771,2193,26.042,OK,168,770,0,ok,1,1.0132,0.0192,0,27.451
27361,2219,1994-07-17,91.204,PERF,P,P,P,P,P,P,P,P,P,P,9431,745,2178,25.865,OK,151,744,0,ok,1,1.0132,0.0192,0,24.673
27362,2219,1994-07-18,91.204,PERF,P,P,P,P,P,P,P,P,P,P,8896,777,2083,24.737,OK,144,777,0,ok,1,1.0132,0.0192,0,23.529
27363,2219,1994-07-18,91.205,PERF,P,P,P,P,P,P,P,P,P,P,9087,791,2153,25.568,OK,173,789,0,ok,1,1.0132,0.0192,0,28.268
27364,2219,1994-07-18,91.205,PERF,P,P,P,P,P,P,P,P,P,P,8873,797,2152,25.557,OK,167,797,0,ok,1,1.0132,0.0192,0,27.287
27365,2219,1994-07-18,91.205,PERF,P,P,P,P,P,P,P,P,P,P,9311,745,2229,26.471,OK,185,744,0,ok,1,1.0132,0.0192,0,30.228
27366,2219,1994-07-18,91.204,PERF,P,P,P,P,P,P,P,P,P,P,8838,790,2144,25.461,OK,140,790,0,ok,1,1.0132,0.0192,0,22.876
27367,2219,1994-07-18,91.203,PERF,P,P,P,P,P,P,P,P,P,P,8806,795,2158,25.627,OK,161,793,0,ok,1,1.0132,0.0192,0,26.307
27368,2219,1994-07-18,91.201,PERF,P,P,P,P,P,P,P,P,P,P,8061,696,1938,23.014,OK,148,696,0,ok,1,1.0132,0.0192,0,24.183
27370,2220,1994-07-18,91.191,PERF,P,P,P,P,P,P,P,P,P,P,9777,746,2075,24.634,OK,165,745,0,ok,1,1.0237,0.0200,0,26.960
27371,2220,1994-07-18,91.192,MAYB,P,P,P,P,M,P,P,P,P,P,9617,762,2061,24.468,OK,163,760,0,ok,1,1.0237,0.0200,0,26.634
27372,2220,1994-07-18,91.192,MAYB,P,P,P,P,M,P,P,P,P,P,9343,760,2161,25.656,OK,180,760,0,ok,1,1.0237,0.0200,0,29.411
27373,2220,1994-07-18,91.193,MAYB,P,P,P,P,M,P,P,P,P,P,9576,778,2258,26.808,OK,162,778,0,ok,1,1.0237,0.0200,0,26.470
27374,2220,1994-07-18,91.193,MAYB,P,P,P,P,M,P,P,P,P,P,9286,809,2286,27.141,OK,150,809,0,ok,1,1.0237,0.0200,0,24.510
27375,2220,1994-07-18,91.193,MAYB,P,P,P,P,M,P,P,P,P,P,9234,797,2270,26.951,OK,166,796,0,ok,1,1.0237,0.0200,0,27.124
27376,2220,1994-07-18,91.194,MAYB,P,P,P,P,M,P,P,P,P,P,9145,784,2090,24.814,OK,182,784,0,ok,1,1.0237,0.0200,0,29.738
27377,2220,1994-07-18,91.194,MAYB,P,P,P,P,M,P,P,P,P,P,9514,762,2324,27.592,OK,174,763,0,ok,1,1.0237,0.0200,0,28.431
27378,2220,1994-07-18,91.195,MAYB,P,P,P,P,M,P,P,P,P,P,9116,807,2154,25.574,OK,140,806,0,ok,1,1.0237,0.0200,0,22.876
27379,2220,1994-07-18,91.196,MAYB,P,P,P,P,M,P,P,P,P,P,9019,816,2158,25.622,OK,175,816,0,ok,1,1.0237,0.0200,0,28.594
27380,2220,1994-07-18,91.197,MAYB,P,P,P,P,M,P,P,P,P,P,9459,768,2159,25.635,OK,158,769,0,ok,1,1.0237,0.0200,0,25.817
27381,2220,1994-07-18,91.199,MAYB,P,P,P,P,M,P,P,P,P,P,9553,701,2031,24.116,OK,136,700,0,ok,1,1.0237,0.0200,0,22.222
27382,2220,1994-07-18,91.201,MAYB,P,P,P,P,M,P,P,P,P,P,9344,728,2027,24.07,OK,140,728,0,ok,1,1.0237,0.0200,0,22.876
27383,2220,1994-07-18,91.204,MAYB,P,P,P,P,M,P,P,P,P,P,8877,765,1990,23.632,OK,156,764,0,ok,1,1.0237,0.0200,0,25.490
27384,2220,1994-07-18,91.206,MAYB,P,P,P,P,M,P,P,P,P,P,6239,564,1487,17.659,OK,102,564,0,ok,1,1.0237,0.0200,0,16.666
27385,2220,1994-07-18,91.207,PERF,P,P,P,P,P,P,P,P,P,P,11736,657,1902,22.589,OK,163,680,0,ok,1,1.0237,0.0200,0,26.634
27407,2220,1994-07-18,91.21,PERF,P,P,P,P,P,P,P,P,P,P,9170,733,2107,25.025,OK,135,733,0,ok,1,1.0237,0.0200,0,22.059
27408,2220,1994-07-18,91.209,PERF,P,P,P,P,P,P,P,P,P,P,9191,713,2029,24.098,OK,140,715,0,ok,1,1.0237,0.0200,0,22.876
27409,2220,1994-07-18,91.209,PERF,P,P,P,P,P,P,P,P,P,P,1470,118,284,3.373,OK,29,119,0,ok,1,1.0237,0.0200,0,4.739
27411,2221,1994-07-18,91.199,PERF,P,P,P,P,P,P,P,P,P,P,9733,761,2096,24.885,OK,138,761,0,ok,1,0.9974,0.0200,0,22.549
27412,2221,1994-07-18,91.199,PERF,P,P,P,P,P,P,P,P,P,P,9934,746,2174,25.812,OK,156,746,0,ok,1,0.9974,0.0200,0,25.490
27413,2221,1994-07-18,91.2,PERF,P,P,P,P,P,P,P,P,P,P,9987,777,2224,26.406,OK,158,778,0,ok,1,0.9974,0.0200,0,25.817
27414,2221,1994-07-19,91.2,PERF,P,P,P,P,P,P,P,P,P,P,9918,755,2187,25.967,OK,181,752,0,ok,1,0.9974,0.0200,0,29.575
27415,2221,1994-07-19,91.201,PERF,P,P,P,P,P,P,P,P,P,P,9472,768,2001,23.758,OK,142,769,0,ok,1,0.9974,0.0200,0,23.202
27416,2221,1994-07-19,91.201,PERF,P,P,P,P,P,P,P,P,P,P,9578,754,2084,24.744,OK,146,756,0,ok,1,0.9974,0.0200,0,23.856
27417,2221,1994-07-19,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9950,753,2280,27.072,OK,162,754,0,ok,1,0.9974,0.0200,0,26.470
27418,2221,1994-07-19,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9529,791,2187,25.968,OK,139,791,0,ok,1,0.9974,0.0200,0,22.712
27419,2221,1994-07-19,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9488,780,2252,26.74,OK,177,779,0,ok,1,0.9974,0.0200,0,28.921
27420,2221,1994-07-19,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9419,742,2109,25.042,OK,155,743,0,ok,1,0.9974,0.0200,0,25.326
27421,2221,1994-07-19,91.202,PERF,P,P,P,P,P,P,P,P,P,P,1047,91,241,2.862,OK,13,91,0,ok,1,0.9974,0.0200,0,2.124
27422,2221,1994-07-19,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9232,769,2130,25.291,OK,164,767,0,ok,1,0.9974,0.0200,0,26.797
27423,2221,1994-07-19,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9584,758,2203,26.157,OK,174,759,0,ok,1,0.9974,0.0200,0,28.431
27424,2221,1994-07-19,91.201,PERF,P,P,P,P,P,P,P,P,P,P,9702,749,2075,24.637,OK,155,747,0,ok,1,0.9974,0.0200,0,25.326
27425,2221,1994-07-19,91.2,PERF,P,P,P,P,P,P,P,P,P,P,9425,763,2150,25.527,OK,149,764,0,ok,1,0.9974,0.0200,0,24.346
27426,2221,1994-07-19,91.199,PERF,P,P,P,P,P,P,P,P,P,P,9783,729,2215,26.298,OK,164,727,0,ok,1,0.9974,0.0200,0,26.797
27427,2221,1994-07-19,91.198,PERF,P,P,P,P,P,P,P,P,P,P,4413,327,963,11.433,OK,83,327,0,ok,1,0.9974,0.0200,0,13.562
27428,2221,1994-07-19,91.196,PERF,P,P,P,P,P,P,P,P,P,P,9683,731,2048,24.314,OK,136,730,0,ok,1,0.9974,0.0200,0,22.222
27429,2221,1994-07-19,91.195,PERF,P,P,P,P,P,P,P,P,P,P,5636,427,1164,13.819,OK,74,427,0,ok,1,0.9974,0.0200,0,12.091
27435,2222,1994-07-19,91.185,PERF,P,P,P,P,P,P,P,P,P,P,9742,740,2001,23.749,OK,160,739,0,ok,1,0.9837,0.0171,0,26.143
27436,2222,1994-07-19,91.187,PERF,P,P,P,P,P,P,P,P,P,P,10267,697,2222,26.373,OK,163,698,0,ok,1,0.9837,0.0171,0,26.634
27437,2222,1994-07-19,91.189,PERF,P,P,P,P,P,P,P,P,P,P,9961,735,2060,24.451,OK,143,735,0,ok,1,0.9837,0.0171,0,23.366
27438,2222,1994-07-19,91.19,PERF,P,P,P,P,P,P,P,P,P,P,9890,717,1962,23.289,OK,146,719,0,ok,1,0.9837,0.0171,0,23.856
27439,2222,1994-07-19,91.192,PERF,P,P,P,P,P,P,P,P,P,P,9772,762,2098,24.904,OK,147,761,0,ok,1,0.9837,0.0171,0,24.019
27440,2222,1994-07-19,91.194,PERF,P,P,P,P,P,P,P,P,P,P,9854,733,2170,25.76,OK,168,734,0,ok,1,0.9837,0.0171,0,27.451
27441,2222,1994-07-19,91.195,PERF,P,P,P,P,P,P,P,P,P,P,9891,735,2128,25.262,OK,142,735,0,ok,1,0.9837,0.0171,0,23.202
27442,2222,1994-07-19,91.197,PERF,P,P,P,P,P,P,P,P,P,P,9731,765,2172,25.785,OK,153,766,0,ok,1,0.9837,0.0171,0,25.000
27443,2222,1994-07-19,91.198,PERF,P,P,P,P,P,P,P,P,P,P,9840,749,2078,24.67,OK,162,749,0,ok,1,0.9837,0.0171,0,26.470
27444,2222,1994-07-19,91.199,PERF,P,P,P,P,P,P,P,P,P,P,9808,719,2126,25.24,OK,179,719,0,ok,1,0.9837,0.0171,0,29.248
27445,2222,1994-07-19,91.2,PERF,P,P,P,P,P,P,P,P,P,P,9249,773,2007,23.828,OK,161,773,0,ok,1,0.9837,0.0171,0,26.307
27446,2222,1994-07-19,91.201,PERF,P,P,P,P,P,P,P,P,P,P,9873,719,2256,26.785,OK,147,722,0,ok,1,0.9837,0.0171,0,24.019
27447,2222,1994-07-19,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9598,708,2081,24.708,OK,130,709,0,ok,1,0.9837,0.0171,0,21.242
27448,2222,1994-07-19,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9612,709,2008,23.841,OK,139,708,0,ok,1,0.9837,0.0171,0,22.712
27449,2222,1994-07-19,91.203,PERF,P,P,P,P,P,P,P,P,P,P,9726,745,2137,25.373,OK,138,747,0,ok,1,0.9837,0.0171,0,22.549
27450,2222,1994-07-19,91.203,PERF,P,P,P,P,P,P,P,P,P,P,9505,728,2019,23.972,OK,142,729,0,ok,1,0.9837,0.0171,0,23.202
27451,2222,1994-07-19,91.203,PERF,P,P,P,P,P,P,P,P,P,P,9671,704,2098,24.91,OK,147,704,0,ok,1,0.9837,0.0171,0,24.019
27452,2222,1994-07-19,91.203,PERF,P,P,P,P,P,P,P,P,P,P,9597,727,2079,24.684,OK,153,726,0,ok,1,0.9837,0.0171,0,25.000
27453,2222,1994-07-19,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9512,724,2103,24.969,OK,154,722,0,ok,1,0.9837,0.0171,0,25.163
27454,2222,1994-07-19,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9431,742,2082,24.72,OK,131,742,0,ok,1,0.9837,0.0171,0,21.405
27455,2222,1994-07-19,91.203,PERF,P,P,P,P,P,P,P,P,P,P,9601,724,2135,25.349,OK,152,724,0,ok,1,0.9837,0.0171,0,24.836
27456,2222,1994-07-19,91.203,PERF,P,P,P,P,P,P,P,P,P,P,9322,728,2097,24.898,OK,156,727,0,ok,1,0.9837,0.0171,0,25.490
27457,2222,1994-07-20,91.204,PERF,P,P,P,P,P,P,P,P,P,P,9182,741,2082,24.72,OK,147,742,0,ok,1,0.9837,0.0171,0,24.019
27458,2222,1994-07-20,91.205,PERF,P,P,P,P,P,P,P,P,P,P,6189,436,1316,15.626,OK,79,436,0,ok,1,0.9837,0.0171,0,12.908
27461,2223,1994-07-20,91.199,PERF,P,P,P,P,P,P,P,P,P,P,10811,657,1955,23.209,OK,133,655,0,ok,1,1.0221,0.0192,0,21.732
27463,2223,1994-07-20,91.2,PERF,P,P,P,P,P,P,P,P,P,P,10469,702,2083,24.73,OK,178,701,0,ok,1,1.0221,0.0192,0,29.085
27464,2223,1994-07-20,91.201,PERF,P,P,P,P,P,P,P,P,P,P,9959,627,1735,20.598,OK,124,738,1,truncated_counters,0,1.0221,0.0192,0,20.261
27465,2223,1994-07-20,91.202,PERF,P,P,P,P,P,P,P,P,P,P,10519,706,2164,25.692,OK,152,706,0,ok,1,1.0221,0.0192,0,24.836
27466,2223,1994-07-20,91.202,PERF,P,P,P,P,P,P,P,P,P,P,10042,736,2129,25.277,OK,155,736,0,ok,1,1.0221,0.0192,0,25.326
27467,2223,1994-07-20,91.202,PERF,P,P,P,P,P,P,P,P,P,P,10061,695,2043,24.256,OK,131,695,0,ok,1,1.0221,0.0192,0,21.405
27468,2223,1994-07-20,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9912,736,2047,24.303,OK,158,732,0,ok,1,1.0221,0.0192,0,25.817
27470,2223,1994-07-20,91.201,PERF,P,P,P,P,P,P,P,P,P,P,9694,732,1999,23.732,OK,146,733,0,ok,1,1.0221,0.0192,0,23.856
27471,2223,1994-07-20,91.2,PERF,P,P,P,P,P,P,P,P,P,P,10255,739,2026,24.053,OK,169,739,0,ok,1,1.0221,0.0192,0,27.614
27472,2223,1994-07-20,91.199,PERF,P,P,P,P,P,P,P,P,P,P,11259,655,1835,21.785,OK,164,666,0,ok,1,1.0221,0.0192,0,26.797
27473,2223,1994-07-20,91.198,PERF,P,P,P,P,P,P,P,P,P,P,11224,682,2086,24.764,OK,143,682,0,ok,1,1.0221,0.0192,0,23.366
27475,2223,1994-07-20,91.196,PERF,P,P,P,P,P,P,P,P,P,P,10398,713,2040,24.217,OK,136,712,0,ok,1,1.0221,0.0192,0,22.222
27476,2223,1994-07-20,91.195,PERF,P,P,P,P,P,P,P,P,P,P,9904,718,1993,23.658,OK,168,719,0,ok,1,1.0221,0.0192,0,27.451
27477,2223,1994-07-20,91.194,PERF,P,P,P,P,P,P,P,P,P,P,9933,718,1881,22.328,OK,146,717,0,ok,1,1.0221,0.0192,0,23.856
27478,2223,1994-07-20,91.194,PERF,P,P,P,P,P,P,P,P,P,P,9474,741,1985,23.563,OK,152,741,0,ok,1,1.0221,0.0192,0,24.836
27479,2223,1994-07-20,91.194,PERF,P,P,P,P,P,P,P,P,P,P,9773,719,2157,25.605,OK,151,718,0,ok,1,1.0221,0.0192,0,24.673
27480,2223,1994-07-20,91.195,PERF,P,P,P,P,P,P,P,P,P,P,9770,703,2034,24.145,OK,148,703,0,ok,1,1.0221,0.0192,0,24.183
27481,2223,1994-07-20,91.195,PERF,P,P,P,P,P,P,P,P,P,P,10029,731,2052,24.359,OK,153,731,0,ok,1,1.0221,0.0192,0,25.000
27482,2223,1994-07-20,91.197,PERF,P,P,P,P,P,P,P,P,P,P,9721,743,2087,24.775,OK,153,743,0,ok,1,1.0221,0.0192,0,25.000
27483,2223,1994-07-20,91.199,PERF,P,P,P,P,P,P,P,P,P,P,9538,746,2148,25.501,OK,164,744,0,ok,1,1.0221,0.0192,0,26.797
27484,2223,1994-07-20,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9523,756,2125,25.229,OK,143,756,0,ok,1,1.0221,0.0192,0,23.366
27485,2223,1994-07-20,91.204,PERF,P,P,P,P,P,P,P,P,P,P,927,66,201,2.386,OK,7,66,0,ok,1,1.0221,0.0192,0,1.144
27495,2224,1994-07-20,91.197,PERF,P,P,P,P,P,P,P,P,P,P,10094,726,2042,24.246,OK,144,725,0,ok,1,0.9731,0.0186,0,23.529
27496,2224,1994-07-20,91.196,PERF,P,P,P,P,P,P,P,P,P,P,9855,738,2081,24.708,OK,140,740,0,ok,1,0.9731,0.0186,0,22.876
27497,2224,1994-07-21,91.197,PERF,P,P,P,P,P,P,P,P,P,P,9516,795,2153,25.564,OK,165,794,0,ok,1,0.9731,0.0186,0,26.960
27498,2224,1994-07-21,91.198,PERF,P,P,P,P,P,P,P,P,P,P,9387,754,2161,25.659,OK,161,755,0,ok,1,0.9731,0.0186,0,26.307
27499,2224,1994-07-21,91.198,PERF,P,P,P,P,P,P,P,P,P,P,9503,768,2254,26.764,OK,149,769,0,ok,1,0.9731,0.0186,0,24.346
27500,2224,1994-07-21,91.198,PERF,P,P,P,P,P,P,P,P,P,P,9266,807,2164,25.695,OK,162,806,0,ok,1,0.9731,0.0186,0,26.470
27501,2224,1994-07-21,91.199,PERF,P,P,P,P,P,P,P,P,P,P,9229,778,2133,25.327,OK,161,778,0,ok,1,0.9731,0.0186,0,26.307
27502,2224,1994-07-21,91.2,PERF,P,P,P,P,P,P,P,P,P,P,9813,756,2227,26.444,OK,149,756,0,ok,1,0.9731,0.0186,0,24.346
27503,2224,1994-07-21,91.201,PERF,P,P,P,P,P,P,P,P,P,P,9454,758,2093,24.853,OK,159,758,0,ok,1,0.9731,0.0186,0,25.980
27504,2224,1994-07-21,91.201,PERF,P,P,P,P,P,P,P,P,P,P,9598,754,2176,25.839,OK,145,755,0,ok,1,0.9731,0.0186,0,23.693
27505,2224,1994-07-21,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9435,757,2110,25.056,OK,161,757,0,ok,1,0.9731,0.0186,0,26.307
27506,2224,1994-07-21,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9398,749,2153,25.566,OK,150,749,0,ok,1,0.9731,0.0186,0,24.510
27507,2224,1994-07-21,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9295,739,2021,23.999,OK,155,737,0,ok,1,0.9731,0.0186,0,25.326
27508,2224,1994-07-21,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9384,741,2134,25.341,OK,139,741,0,ok,1,0.9731,0.0186,0,22.712
27509,2224,1994-07-21,91.201,PERF,P,P,P,P,P,P,P,P,P,P,8925,765,2139,25.4,OK,144,765,0,ok,1,0.9731,0.0186,0,23.529
27510,2224,1994-07-21,91.199,PERF,P,P,P,P,P,P,P,P,P,P,8975,784,2212,26.266,OK,137,785,0,ok,1,0.9731,0.0186,0,22.385
27511,2224,1994-07-21,91.197,PERF,P,P,P,P,P,P,P,P,P,P,9112,809,2213,26.276,OK,161,809,0,ok,1,0.9731,0.0186,0,26.307
27512,2224,1994-07-21,91.194,PERF,P,P,P,P,P,P,P,P,P,P,8703,753,2086,24.767,OK,144,753,0,ok,1,0.9731,0.0186,0,23.529
27513,2224,1994-07-21,91.192,PERF,P,P,P,P,P,P,P,P,P,P,3440,289,811,9.628,OK,57,289,0,ok,1,0.9731,0.0186,0,9.314
27514,2224,1994-07-21,91.189,PERF,P,P,P,P,P,P,P,P,P,P,7876,670,1916,22.746,OK,136,670,0,ok,1,0.9731,0.0186,0,22.222
27517,2225,1994-07-21,91.183,PERF,P,P,P,P,P,P,P,P,P,P,10239,698,1822,21.624,OK,129,700,0,ok,1,0.9941,0.0216,0,21.078
27518,2225,1994-07-21,91.183,PERF,P,P,P,P,P,P,P,P,P,P,11052,460,1273,15.109,OK,136,560,1,vetoed_tracking_quality,0,0.9941,0.0216,0,22.222
27519,2225,1994-07-21,91.184,PERF,P,P,P,P,P,P,P,P,P,P,10172,679,1822,21.625,OK,135,679,0,ok,1,0.9941,0.0216,0,22.059
27520,2225,1994-07-21,91.185,PERF,P,P,P,P,P,P,P,P,P,P,9839,651,1836,21.792,OK,142,746,1,truncated_counters,0,0.9941,0.0216,0,23.202
27521,2225,1994-07-21,91.186,PERF,P,P,P,P,P,P,P,P,P,P,9825,757,2110,25.044,OK,175,754,0,ok,1,0.9941,0.0216,0,28.594
27522,2225,1994-07-21,91.187,PERF,P,P,P,P,P,P,P,P,P,P,9790,772,2153,25.556,OK,174,771,0,ok,1,0.9941,0.0216,0,28.431
27523,2225,1994-07-21,91.188,PERF,P,P,P,P,P,P,P,P,P,P,9282,801,2058,24.429,OK,153,801,0,ok,1,0.9941,0.0216,0,25.000
27524,2225,1994-07-21,91.19,PERF,P,P,P,P,P,P,P,P,P,P,6037,451,1340,15.906,OK,104,450,0,ok,1,0.9941,0.0216,0,16.993
27525,2225,1994-07-21,91.191,PERF,P,P,P,P,P,P,P,P,P,P,9642,709,1983,23.54,OK,134,708,0,ok,1,0.9941,0.0216,0,21.895
27526,2225,1994-07-21,91.192,PERF,P,P,P,P,P,P,P,P,P,P,14449,382,1058,12.56,OK,132,431,1,truncated_counters,0,0.9941,0.0216,0,21.568
27527,2225,1994-07-21,91.198,PERF,P,P,P,P,P,P,P,P,P,P,9366,743,2078,24.671,OK,139,743,0,ok,1,0.9941,0.0216,0,22.712
27528,2225,1994-07-21,91.2,PERF,P,P,P,P,P,P,P,P,P,P,9595,733,2045,24.28,OK,145,735,0,ok,1,0.9941,0.0216,0,23.693
27529,2225,1994-07-21,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9726,715,2084,24.744,OK,133,715,0,ok,1,0.9941,0.0216,0,21.732
27530,2225,1994-07-21,91.203,PERF,P,P,P,P,P,P,P,P,P,P,9432,749,2123,25.208,OK,133,749,0,ok,1,0.9941,0.0216,0,21.732
27531,2225,1994-07-21,91.204,PERF,P,P,P,P,P,P,P,P,P,P,9155,782,2037,24.187,OK,160,783,0,ok,1,0.9941,0.0216,0,26.143
27532,2225,1994-07-21,91.203,PERF,P,P,P,P,P,P,P,P,P,P,9555,762,2135,25.351,OK,159,763,0,ok,1,0.9941,0.0216,0,25.980
27533,2225,1994-07-21,91.204,PERF,P,P,P,P,P,P,P,P,P,P,10751,554,1537,18.25,OK,131,617,1,truncated_counters,0,0.9941,0.0216,0,21.405
27534,2225,1994-07-21,91.203,PERF,P,P,P,P,P,P,P,P,P,P,9453,731,2105,24.994,OK,154,728,0,ok,1,0.9941,0.0216,0,25.163
27535,2225,1994-07-21,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9134,728,1986,23.581,OK,132,728,0,ok,1,0.9941,0.0216,0,21.568
27536,2225,1994-07-21,91.201,PERF,P,P,P,P,P,P,P,P,P,P,7319,566,1618,19.211,OK,116,566,0,ok,1,0.9941,0.0216,0,18.954
27538,2226,1994-07-22,91.201,PERF,P,P,P,P,P,P,P,P,P,P,10533,688,2086,24.763,OK,145,687,0,ok,1,0.9568,0.0822,0,23.693
27541,2227,1994-07-22,91.201,PERF,P,P,P,P,P,P,P,P,P,P,10572,724,1995,23.688,OK,159,725,0,ok,1,0.9806,0.0190,0,25.980
27542,2227,1994-07-22,91.202,PERF,P,P,P,P,P,P,P,P,P,P,10393,724,2006,23.819,OK,158,723,0,ok,1,0.9806,0.0190,0,25.817
27543,2227,1994-07-22,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9916,752,1929,22.905,OK,130,752,0,ok,1,0.9806,0.0190,0,21.242
27544,2227,1994-07-22,91.203,PERF,P,P,P,P,P,P,P,P,P,P,9979,743,2185,25.945,OK,140,743,0,ok,1,0.9806,0.0190,0,22.876
27545,2227,1994-07-22,91.203,PERF,P,P,P,P,P,P,P,P,P,P,10205,724,2124,25.221,OK,162,722,0,ok,1,0.9806,0.0190,0,26.470
27546,2227,1994-07-22,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9878,739,2079,24.687,OK,142,740,0,ok,1,0.9806,0.0190,0,23.202
27547,2227,1994-07-22,91.202,PERF,P,P,P,P,P,P,P,P,P,P,9833,725,2116,25.125,OK,152,725,0,ok,1,0.9806,0.0190,0,24.836
27548,2227,1994-07-22,91.2,PERF,P,P,P,P,P,P,P,P,P,P,9628,769,2193,26.039,OK,146,769,0,ok,1,0.9806,0.0190,0,23.856
27549,2227,1994-07-22,91.2,PERF,P,P,P,P,P,P,P,P,P,P,9518,753,2171,25.777,OK,175,750,0,ok,1,0.9806,0.0190,0,28.594
27550,2227,1994-07-22,91.198,PERF,P,P,P,P,P,P,P,P,P,P,9933,749,2264,26.881,OK,148,749,0,ok,1,0.9806,0.0190,0,24.183
27551,2227,1994-07-22,91.197,PERF,P,P,P,P,P,P,P,P,P,P,9523,737,2110,25.051,OK,176,737,0,ok,1,0.9806,0.0190,0,28.758
27552,2227,1994-07-22,91.195,PERF,P,P,P,P,P,P,P,P,P,P,9523,722,2088,24.789,OK,165,721,0,ok,1,0.9806,0.0190,0,26.960
27553,2227,1994-07-22,91.194,PERF,P,P,P,P,P,P,P,P,P,P,9707,718,1936,22.984,OK,144,806,1,truncated_counters,0,0.9806,0.0190,0,23.529
27554,2227,1994-07-22,91.194,PERF,P,P,P,P,P,P,P,P,P,P,10588,748,2065,24.516,OK,141,749,0,ok,1,0.9806,0.0190,0,23.039
27555,2227,1994-07-22,91.193,PERF,P,P,P,P,P,P,P,P,P,P,10006,749,2199,26.106,OK,131,749,0,ok,1,0.9806,0.0190,0,21.405
27556,2227,1994-07-22,91.194,PERF,P,P,P,P,P,P,P,P,P,P,9409,735,2023,24.017,OK,134,735,0,ok,1,0.9806,0.0190,0,21.895
27557,2227,1994-07-22,91.195,PERF,P,P,P,P,P,P,P,P,P,P,9114,767,2072,24.599,OK,152,767,0,ok,1,0.9806,0.0190,0,24.836
